CostFunc,BatchSize,MaxIt,NPop,Beta,PC,Mu,Sigma,BestSol1,BestSol2,BestSol3,BestSol4,BestSol5,AllCost,AvgCost,dist_to_known_params
l1_loss,512,1000,70,0,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[3.01067732e-02 8.75949084e+01 9.99684416e-01 5.86114010e+01
 5.90692994e-01 2.10044706e-02 3.57915947e+01 4.00000000e+00]","[3.01068171e-02 8.75933482e+01 1.00000000e+00 5.84248873e+01
 5.90695202e-01 2.10044689e-02 3.57751396e+01 4.00000000e+00]","[3.01068134e-02 8.34460405e+01 8.73694947e-01 7.31573106e+01
 5.90603741e-01 2.10019113e-02 3.78019287e+01 4.00000000e+00]","[3.01068141e-02 8.49670805e+01 1.00000000e+00 7.53246696e+01
 5.99385886e-01 2.10034093e-02 3.77970492e+01 4.00000000e+00]","[3.00591138e-02 8.34220009e+01 9.99966227e-01 7.41719790e+01
 5.66214898e-01 2.10033632e-02 3.77861283e+01 4.00000000e+00]","[0.013856528998394981, 0.01452969830468263, 0.014844837729250247, 0.014961429758662157, 0.015018097882302992]",0.0146421185346586,74.89392163164956
l2_loss,1024,1000,70,1,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[9.94732076e-03 6.38974616e+01 1.00000000e+00 5.78607748e+01
 1.03389328e-01 1.37651575e-02 3.04139374e+01 4.00000000e+00]","[9.94652291e-03 6.69215349e+01 1.00000000e+00 5.29346000e+01
 1.03678714e-01 1.37664805e-02 2.85194704e+01 4.00000000e+00]","[9.94772940e-03 6.62522001e+01 9.01570396e-01 5.66104335e+01
 1.18119650e-01 1.55067578e-02 3.43821209e+01 4.00000000e+00]","[9.94688847e-03 6.63825080e+01 5.30161157e-01 5.59265599e+01
 1.04256553e-01 1.37636884e-02 2.85521301e+01 4.00000000e+00]","[9.94772910e-03 6.88269238e+01 9.01808488e-01 5.49375224e+01
 1.18131847e-01 1.55064850e-02 3.36589114e+01 4.00000000e+00]","[0.00017632332723143218, 0.00018778940863818715, 0.0001907127436102538, 0.00019139357810893205, 0.0002032661384608997]",0.0001898970392099,75.23674700982271
l1_loss,1024,1000,70,10,2,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[2.30808071e-01 3.81690636e+01 7.00748848e-01 4.84764415e+01
 1.00000000e+00 5.79069852e-03 3.09826784e+01 4.00000000e+00]","[2.30808071e-01 3.81652498e+01 7.35353913e-01 4.84737119e+01
 1.00000000e+00 5.78959569e-03 3.14441219e+01 4.00000000e+00]","[2.30808071e-01 3.81655585e+01 7.51157241e-01 4.84757052e+01
 1.00000000e+00 5.79008365e-03 3.14505416e+01 4.00000000e+00]","[2.30808071e-01 3.81693657e+01 7.00612875e-01 4.84764581e+01
 9.99996673e-01 5.78998327e-03 3.14791700e+01 4.00000000e+00]","[2.30808071e-01 3.81654804e+01 7.62067864e-01 4.84757086e+01
 1.00000000e+00 5.79001111e-03 3.14616745e+01 4.00000000e+00]","[0.021610265083438277, 0.021949505778889055, 0.022362929671755946, 0.022426172645443904, 0.022524674972235915]",0.0221747096303526,76.34689820504919
l2_loss,1024,1000,70,10,2,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.02050926e-02 5.74647348e+01 1.13119614e-01 5.76757113e+01
 8.54858960e-02 1.29539159e-02 2.93608059e+01 4.00000000e+00]","[1.02047667e-02 5.74605734e+01 1.13119614e-01 5.76587272e+01
 8.54853597e-02 1.29539159e-02 2.93683640e+01 4.00000000e+00]","[9.82352804e-03 5.61762936e+01 1.13119614e-01 5.55972907e+01
 8.24600600e-02 1.29539159e-02 3.26146918e+01 4.00000000e+00]","[1.02047667e-02 5.74605734e+01 1.00576752e-01 5.69131927e+01
 9.22800146e-02 1.29539159e-02 3.20816221e+01 4.00000000e+00]","[1.02047667e-02 5.73077705e+01 1.13119614e-01 5.76587272e+01
 8.54853597e-02 1.29539159e-02 2.70182995e+01 4.00000000e+00]","[1.6284837913965167e-05, 1.9246421545239147e-05, 2.52825362080403e-05, 3.862267224109606e-05, 3.931716394993903e-05]",2.7750726371655942e-05,78.99120714520348
l2_loss,1024,1000,70,10,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[6.50085133e-03 9.23153792e+01 8.15750050e-01 8.57244249e+01
 3.69825123e-01 2.33896929e-02 7.58586232e+01 4.00000000e+00]","[6.50085133e-03 9.23149080e+01 8.45320325e-01 8.07691547e+01
 3.76213969e-01 2.33896188e-02 7.64611837e+01 4.00000000e+00]","[6.50085133e-03 9.23157347e+01 8.15807758e-01 8.56435285e+01
 3.69829898e-01 2.33896930e-02 7.58628796e+01 4.00000000e+00]","[6.50085133e-03 9.24403897e+01 8.90036881e-01 7.72461753e+01
 3.76220326e-01 2.33895659e-02 7.63952579e+01 4.00000000e+00]","[6.50085133e-03 9.23144735e+01 8.45253424e-01 7.85388222e+01
 3.76213959e-01 2.33896188e-02 7.64606284e+01 4.00000000e+00]","[0.0003529333803835498, 0.0003548672114401889, 0.00035848798455882466, 0.00035907958059083604, 0.0003593033060433565]",0.0003569342926033,80.07047725032282
l2_loss,512,1000,70,0,2,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[7.51385107e-03 7.32011118e+01 8.06639242e-01 7.05612087e+01
 9.83007094e-02 1.78562326e-02 3.04938375e+01 4.00000000e+00]","[7.51385108e-03 7.32010222e+01 8.06572344e-01 7.53754632e+01
 9.83007092e-02 1.78562326e-02 3.04901365e+01 4.00000000e+00]","[7.51385113e-03 7.32166862e+01 2.26663565e-01 7.60346859e+01
 9.82982454e-02 1.77871001e-02 3.04590079e+01 4.00000000e+00]","[7.51385099e-03 7.34523677e+01 6.90660781e-01 7.22591294e+01
 9.83006019e-02 1.78561921e-02 3.04627973e+01 4.00000000e+00]","[7.51384152e-03 7.32483180e+01 8.69490873e-01 7.61108951e+01
 9.83030249e-02 1.78562140e-02 3.04611809e+01 4.00000000e+00]","[6.740714535755471e-05, 6.803542792132203e-05, 6.853983781002119e-05, 6.885718074197746e-05, 6.931402695755891e-05]",6.843072375768686e-05,80.17390536712267
l1_loss,512,1000,70,0,2,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[9.91330110e-02 6.51005880e+01 7.12302333e-01 6.09877408e+01
 1.00000000e+00 1.45663262e-02 2.88490138e+01 4.00000000e+00]","[1.05367744e-01 6.39699805e+01 5.24387957e-01 5.87106227e+01
 1.00000000e+00 1.40025136e-02 2.76920271e+01 4.00000000e+00]","[9.91252459e-02 6.57866017e+01 7.43499131e-01 6.10618459e+01
 9.99908196e-01 1.45672815e-02 2.76231824e+01 4.00000000e+00]","[9.89771342e-02 6.48794422e+01 4.66875586e-01 5.52281755e+01
 1.00000000e+00 1.45664522e-02 2.90721035e+01 4.00000000e+00]","[9.82301697e-02 6.57156897e+01 9.21088027e-01 5.72220391e+01
 9.80535474e-01 1.45694581e-02 2.77856492e+01 4.00000000e+00]","[0.006107420414235948, 0.006239186284048915, 0.006244281488142477, 0.0062475496369164335, 0.006764617137036731]",0.0063206109920761,83.00767645751746
l1_loss,1024,1000,70,0,1,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[3.33800605e-02 7.85408265e+01 6.98514244e-01 9.50464492e+01
 6.15350861e-01 1.85429446e-02 4.35090152e+01 4.00000000e+00]","[3.08118362e-02 7.86002113e+01 9.30041199e-01 9.67637713e+01
 5.21926841e-01 1.85451538e-02 3.93335155e+01 4.00000000e+00]","[3.43921549e-02 7.98512611e+01 8.13608298e-01 9.68308638e+01
 6.68327793e-01 1.85429442e-02 4.36009663e+01 4.00000000e+00]","[3.40280417e-02 7.88004153e+01 9.47614113e-01 9.85212890e+01
 5.84422523e-01 1.85451351e-02 3.90664479e+01 4.00000000e+00]","[3.40217034e-02 7.88669569e+01 1.00000000e+00 9.60447189e+01
 5.97880129e-01 1.85451502e-02 3.93336106e+01 4.00000000e+00]","[0.013713894185876783, 0.014415232176072757, 0.015156224106749494, 0.015411878609622384, 0.015412990431462381]",0.0148220439019567,83.50767980438837
l2_loss,512,1000,70,1,1,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.94291603e-01 4.58993881e+01 3.78725302e-01 4.16871303e+01
 9.99900454e-01 5.33653221e-03 2.86084833e+01 4.00000000e+00]","[1.94290428e-01 4.59426530e+01 5.10421499e-01 4.16589961e+01
 9.01908698e-01 5.33561636e-03 2.66729982e+01 4.00000000e+00]","[1.95278665e-01 4.48892639e+01 1.00000000e+00 4.05716680e+01
 9.93825339e-01 5.33147259e-03 2.59132234e+01 4.00000000e+00]","[1.94293393e-01 4.58926090e+01 4.71766158e-01 4.16757378e+01
 9.42340320e-01 5.33503280e-03 2.35231003e+01 4.00000000e+00]","[1.94267700e-01 4.58936796e+01 5.89001375e-01 4.16824356e+01
 9.22566188e-01 5.33607858e-03 2.36030833e+01 4.00000000e+00]","[0.0013514789277290504, 0.0013566018857343984, 0.0013722153939580235, 0.0014328692356495227, 0.0015390262562980956]",0.0014104383398738,85.59729280327721
l1_loss,512,1000,70,0,2,0.2,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[6.12037109e-02 7.80150921e+01 9.45286711e-01 7.84745679e+01
 9.13415344e-01 1.95271112e-02 3.09183127e+01 4.00000000e+00]","[6.12120642e-02 8.01509525e+01 8.47434402e-01 8.68584796e+01
 9.92518191e-01 1.95290302e-02 3.34358890e+01 4.00000000e+00]","[6.12037390e-02 7.88024701e+01 6.85190535e-01 7.25386914e+01
 9.13342049e-01 1.95271077e-02 3.06152003e+01 4.00000000e+00]","[6.12037318e-02 7.80422089e+01 9.45350838e-01 7.25429818e+01
 9.13404718e-01 1.95271091e-02 3.06333305e+01 4.00000000e+00]","[6.12034719e-02 7.75094478e+01 9.99986956e-01 7.47300551e+01
 9.13374138e-01 1.95271089e-02 3.05902253e+01 4.00000000e+00]","[0.011814655233970982, 0.011986429292129928, 0.01203694059827117, 0.012375721285623774, 0.012431495288473133]",0.0121290483396937,86.13073377067363
l2_loss,1024,1000,70,0,1,0.4,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[7.82572388e-03 7.22712558e+01 6.69934735e-01 6.59893723e+01
 9.57187773e-02 1.70714119e-02 2.86491621e+01 4.00000000e+00]","[7.82572388e-03 7.22894096e+01 7.01567584e-01 7.89502055e+01
 9.57202242e-02 1.74578888e-02 2.81645524e+01 4.00000000e+00]","[7.82572388e-03 7.13771206e+01 6.61666934e-01 6.61623856e+01
 9.49767357e-02 1.71572990e-02 2.93586819e+01 4.00000000e+00]","[7.82572388e-03 7.22519442e+01 6.93934670e-01 7.09568018e+01
 9.57360376e-02 1.71576306e-02 2.85363244e+01 4.00000000e+00]","[7.82572388e-03 7.22539169e+01 6.30501265e-01 6.35584654e+01
 9.57198467e-02 1.71580894e-02 2.86468634e+01 4.00000000e+00]","[5.49416628126003e-05, 5.833429992942116e-05, 6.0917238844927485e-05, 6.130901061312056e-05, 6.132076394751629e-05]",5.936459522951716e-05,86.63374454385325
l1_loss,1024,1000,70,10,1,0.8,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[2.74177145e-01 2.59201703e+01 8.65258742e-02 2.63997828e+01
 9.91971754e-01 4.53812718e-03 5.47570985e+01 4.00000000e+00]","[2.02870109e-01 2.82319446e+01 7.78377920e-02 2.78612931e+01
 9.71720719e-01 4.28821731e-03 9.99189382e+01 4.00000000e+00]","[2.82868216e-01 2.54315355e+01 8.24769552e-02 2.57656978e+01
 9.51636323e-01 4.53733824e-03 5.48292634e+01 4.00000000e+00]","[2.11095061e-01 2.60896570e+01 8.40582637e-02 2.61914339e+01
 9.69345367e-01 5.14565850e-03 9.99015501e+01 4.00000000e+00]","[3.68966114e-01 2.41762141e+01 9.20112180e-02 2.46139129e+01
 1.00000000e+00 6.84168087e-04 7.45620095e+01 4.00000000e+00]","[0.01775108018587466, 0.019675325106320748, 0.019857309988299616, 0.020259020227528592, 0.020385979707975857]",0.0195857430431998,87.20876193718497
l1_loss,1024,1000,70,0,1,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[3.83174177e-02 7.91639654e+01 4.41811293e-01 9.92361987e+01
 9.05915077e-01 1.84233388e-02 5.68021720e+01 4.00000000e+00]","[3.83174168e-02 7.91159913e+01 5.04814547e-01 9.92725896e+01
 9.24234772e-01 1.84239448e-02 5.71029014e+01 4.00000000e+00]","[3.83174174e-02 7.98524120e+01 4.41927867e-01 9.86843841e+01
 9.28369394e-01 1.84243896e-02 5.66142072e+01 4.00000000e+00]","[3.83174174e-02 7.91222835e+01 4.41645033e-01 1.00000000e+02
 9.28439485e-01 1.84242135e-02 5.71122545e+01 4.00000000e+00]","[3.83174178e-02 7.95246241e+01 4.41785975e-01 9.84011195e+01
 9.52974206e-01 1.89445749e-02 5.71191306e+01 4.00000000e+00]","[0.015104564822031614, 0.015144993869216744, 0.01516521424241762, 0.015240086834935346, 0.01524693569092379]",0.015180359091905,87.76359235801621
l2_loss,1024,1000,70,0,1,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[ 1.03202690e-01  7.31923892e+01 -9.68309544e-01  9.89710646e+01
  2.72465078e-01  9.29323053e-02  8.75153276e+01  4.00000000e+00]","[ 0.25844941 68.73329582 -0.96290148 99.88949539  0.36881891  0.18353369
 80.31224649  4.        ]","[-0.67516696 28.21001061 -0.62319235 87.40452115  0.27595205  0.27840614
 61.2751833   4.        ]","[ 1.03216341e-01  7.31729678e+01 -9.68340639e-01  9.89571629e+01
  9.99637839e-02  9.28190857e-02  8.74859627e+01  4.00000000e+00]","[-0.46717439 26.32788918 -0.77487399 83.90360392  0.21682435  0.29409461
 61.506251    4.        ]","[0.360618665037737, 0.36109050518291863, 0.36220574676133244, 0.36239121377857914, 0.36254653094612593]",0.3617705323413386,88.13178705783783
l1_loss,512,1000,70,1,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[1.03432229e-01 6.42854188e+01 9.87763225e-01 6.09746495e+01
 1.00000000e+00 1.42347233e-02 2.77739525e+01 4.00000000e+00]","[1.03427098e-01 6.57113597e+01 7.94281562e-01 6.11320748e+01
 1.00000000e+00 1.42348046e-02 2.60758980e+01 4.00000000e+00]","[1.03431198e-01 6.43205201e+01 9.87486885e-01 6.91901082e+01
 9.99997280e-01 1.42347217e-02 2.77370901e+01 4.00000000e+00]","[1.03432234e-01 6.42859786e+01 9.87855734e-01 6.09139297e+01
 1.00000000e+00 1.42347236e-02 2.77544567e+01 4.00000000e+00]","[1.03421828e-01 6.42933196e+01 9.87422803e-01 6.91492871e+01
 9.99997648e-01 1.42347204e-02 2.78434158e+01 4.00000000e+00]","[0.006909691808077177, 0.00728464771168624, 0.007397950531503275, 0.007460324161938464, 0.007588193299506515]",0.0073281615025423,88.76119886467318
l2_loss,512,1000,70,10,1,0.8,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[7.38061643e-03 7.87687761e+01 9.27572408e-01 1.00000000e+02
 2.50597376e-01 2.00862688e-02 7.07823736e+01 4.00000000e+00]","[7.42250520e-03 8.00381912e+01 1.00000000e+00 1.00000000e+02
 2.34330004e-01 2.00856488e-02 6.56734968e+01 4.00000000e+00]","[7.42250520e-03 8.02883738e+01 1.00000000e+00 9.92596523e+01
 2.34330004e-01 2.00856488e-02 6.59263462e+01 4.00000000e+00]","[7.38061654e-03 8.04924318e+01 1.00000000e+00 1.00000000e+02
 2.50597366e-01 2.00862688e-02 6.92994196e+01 4.00000000e+00]","[7.42250520e-03 8.12609052e+01 9.32606835e-01 9.81510326e+01
 2.34330004e-01 2.00856488e-02 6.59733876e+01 4.00000000e+00]","[0.0001617909761753977, 0.00016298460326802144, 0.00016716208124173133, 0.00016803005080755844, 0.00016898222771730476]",0.000165789987842,89.17186639870091
l1_loss,1024,1000,70,1,2,0.8,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[1.85125193e-01 2.56061478e+01 6.33271428e-02 2.54052669e+01
 8.69912352e-01 8.60821134e-03 4.16531198e+01 4.00000000e+00]","[2.59213930e-01 2.67951547e+01 7.32751348e-02 2.68138531e+01
 1.00000000e+00 6.97637743e-03 3.19190088e+01 4.00000000e+00]","[2.59201291e-01 2.76402404e+01 7.32751348e-02 2.77258948e+01
 1.00000000e+00 6.97630272e-03 3.06735182e+01 4.00000000e+00]","[2.09877991e-01 2.40663880e+01 6.74709304e-02 2.41568646e+01
 8.19482178e-01 6.43655987e-03 4.12366322e+01 4.00000000e+00]","[2.47629029e-01 2.80073254e+01 7.26727673e-02 2.81630104e+01
 1.00000000e+00 6.97510049e-03 3.40559873e+01 4.00000000e+00]","[0.012894725685511688, 0.013348862884965904, 0.01359126869249513, 0.01386868261731486, 0.014090060691118811]",0.0135587201142812,97.24096439451088
l2_loss,512,1000,70,10,1,0.2,[0.2 4.  0.2 4.  0.2 0.2 4.  0.2],"[-1.23144992e-01  8.78301439e+01 -2.21561536e-02  8.87274126e+01
  9.99986163e-01  4.99509245e-02  3.31624971e+01  4.00000000e+00]","[-1.23144991e-01  8.78291960e+01 -2.21561546e-02  8.91403465e+01
  1.00000000e+00  4.99541859e-02  3.29228636e+01  4.00000000e+00]","[-1.23144990e-01  8.78435808e+01 -2.21561521e-02  8.91340375e+01
  1.00000000e+00  4.99551770e-02  3.29107049e+01  4.00000000e+00]","[-1.23144993e-01  8.98863063e+01 -2.21590803e-02  8.87328203e+01
  9.90687531e-01  5.29651631e-02  3.16019344e+01  4.00000000e+00]","[-1.23144994e-01  8.83238235e+01 -2.21561519e-02  8.87263665e+01
  1.00000000e+00  4.99548471e-02  3.23610638e+01  4.00000000e+00]","[0.0011294758931053085, 0.0012137847126544835, 0.0013333266194159974, 0.0013357659826253906, 0.001349225937507139]",0.0012723158290616,98.24542037651696
l1_loss,1024,1000,70,0,1,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[9.81574295e-02 6.73628348e+01 9.84688635e-01 7.20666756e+01
 9.99963022e-01 1.52394699e-02 2.61387183e+01 4.00000000e+00]","[9.20813994e-02 6.62127203e+01 8.79940673e-01 7.47823723e+01
 8.60818833e-01 1.52406989e-02 2.14308535e+01 4.00000000e+00]","[9.23770543e-02 6.85646151e+01 8.99929299e-01 7.36124735e+01
 8.60822601e-01 1.52403685e-02 1.85816321e+01 4.00000000e+00]","[9.81515812e-02 6.82066179e+01 1.00000000e+00 7.06224362e+01
 1.00000000e+00 1.52394683e-02 2.46192092e+01 4.00000000e+00]","[9.02054300e-02 6.61693923e+01 9.33034603e-01 7.53749216e+01
 8.58313702e-01 1.52422068e-02 2.27164980e+01 4.00000000e+00]","[0.009354114712922842, 0.01043688542339259, 0.010816532770998897, 0.010911175733745563, 0.010999811769550874]",0.0105037040821221,100.96441227446444
l2_loss,512,1000,70,0,2,0.2,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[6.34353060e-03 9.87300056e+01 8.66494677e-01 9.45929782e+01
 2.83044759e-01 2.36645145e-02 6.08605918e+01 4.00000000e+00]","[6.34353060e-03 9.76697109e+01 8.67006474e-01 9.09942790e+01
 2.69794884e-01 2.36637339e-02 5.99341971e+01 4.00000000e+00]","[6.34353060e-03 9.76582859e+01 8.75305147e-01 9.09615341e+01
 2.71691722e-01 2.36636848e-02 5.99151350e+01 4.00000000e+00]","[6.34353060e-03 9.87204590e+01 8.66510827e-01 9.45424296e+01
 2.83045831e-01 2.36645149e-02 6.10687743e+01 4.00000000e+00]","[6.34353060e-03 9.76640658e+01 8.67072043e-01 9.09787625e+01
 2.69798778e-01 2.36637336e-02 5.99253398e+01 4.00000000e+00]","[0.0003405816152412586, 0.00035000620206082444, 0.00035017318844908794, 0.00035228547471685196, 0.00035294913904315625]",0.0003491991239022,104.22495881540607
l1_loss,1024,1000,70,10,1,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[4.67167698e-02 7.50175439e+01 6.92309917e-01 8.74542680e+01
 6.12282207e-01 1.77831696e-02 2.78497015e+01 4.00000000e+00]","[4.67160728e-02 7.42585423e+01 5.30637724e-01 8.74574476e+01
 5.92220180e-01 1.77832666e-02 2.78373723e+01 4.00000000e+00]","[4.67169458e-02 7.55192847e+01 6.91154314e-01 8.81496930e+01
 6.15874179e-01 1.77831465e-02 2.80620237e+01 4.00000000e+00]","[4.67165648e-02 7.41920292e+01 7.13350454e-01 8.74648671e+01
 5.92206591e-01 1.77831170e-02 2.78437725e+01 4.00000000e+00]","[4.67163830e-02 7.41934231e+01 6.54076681e-01 8.53467510e+01
 5.92202130e-01 1.77826065e-02 2.77505408e+01 4.00000000e+00]","[0.012605694645412158, 0.012894821379845387, 0.01326387416946553, 0.013283399513246804, 0.013302180065249984]",0.0130699939546439,104.63837840412158
l2_loss,512,1000,70,1,2,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[1.48066432e-02 2.35184954e+01 5.30719294e-02 2.33090046e+01
 1.08700346e-01 1.12824836e-02 6.61890470e+01 4.00000000e+00]","[1.46997788e-02 2.34488718e+01 5.33434373e-02 2.32865627e+01
 1.08695619e-01 1.16660947e-02 6.74308688e+01 4.00000000e+00]","[1.46997810e-02 2.34487749e+01 5.30715466e-02 2.32850179e+01
 1.08701934e-01 1.16669498e-02 6.65409812e+01 4.00000000e+00]","[1.48069008e-02 2.35188956e+01 5.30718894e-02 2.33087841e+01
 1.08700390e-01 1.12826106e-02 6.72936677e+01 4.00000000e+00]","[1.46997825e-02 2.34494094e+01 5.31462203e-02 2.32865162e+01
 1.08696977e-01 1.16660943e-02 6.64027878e+01 4.00000000e+00]","[0.00013078382051003102, 0.00013131120335353492, 0.00013193478443969888, 0.0001323767771228954, 0.00013330054982026222]",0.0001319414270492,104.94509834988133
l1_loss,512,1000,70,1,1,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[-9.99484913e-02  8.60573565e+01 -1.87541915e-02  9.99999724e+01
  9.99985455e-01  4.62539496e-02  3.85958988e+01  4.00000000e+00]","[-7.25241210e-02  8.56431375e+01 -1.87526830e-02  1.00000000e+02
  8.48596401e-01  4.62586343e-02  4.26545641e+01  4.00000000e+00]","[-1.02705021e-01  8.51697226e+01 -1.87541960e-02  1.00000000e+02
  9.99987442e-01  4.62539481e-02  3.76932546e+01  4.00000000e+00]","[-7.25422270e-02  8.48493866e+01 -1.87527031e-02  1.00000000e+02
  8.41405992e-01  4.62587461e-02  4.27013526e+01  4.00000000e+00]","[-1.02704996e-01  8.60363865e+01 -1.87541961e-02  1.00000000e+02
  1.00000000e+00  4.62539481e-02  3.79139894e+01  4.00000000e+00]","[0.022431404506498852, 0.022733424310744516, 0.022906976816401768, 0.023027420054532868, 0.02307387639732422]",0.0228346204171004,105.27125543617308
l1_loss,512,1000,70,0,1,0.4,[0.1 2.  0.1 2.  0.1 0.1 2.  0.1],"[-2.17454432e-01  7.08927528e+01 -2.63680501e-02  7.22460113e+01
  9.99995799e-01  4.92750244e-02  2.51955632e+01  4.00000000e+00]","[-2.41625065e-01  7.14004744e+01 -2.70191695e-02  7.31976663e+01
  9.90526281e-01  5.13459236e-02  2.28746478e+01  4.00000000e+00]","[-2.11130663e-01  6.95604733e+01 -2.63680514e-02  7.19622069e+01
  9.93580938e-01  4.92744392e-02  2.54262104e+01  4.00000000e+00]","[-2.20366601e-01  7.01923810e+01 -2.63685913e-02  7.15724605e+01
  1.00000000e+00  4.99673570e-02  2.39031105e+01  4.00000000e+00]","[-2.05010427e-01  6.96718710e+01 -2.63686788e-02  7.20543389e+01
  9.99995805e-01  4.92731052e-02  2.54251100e+01  4.00000000e+00]","[0.022031332355558462, 0.023285281508571044, 0.02335287091194131, 0.02340363069908067, 0.023413093860309837]",0.0230972418670922,107.36261143768637
l2_loss,512,1000,70,10,1,0.2,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[7.37355831e-03 7.99188266e+01 8.75628037e-01 5.85265326e+01
 1.01037865e-01 1.94462194e-02 2.53847726e+01 4.00000000e+00]","[7.37355831e-03 7.99186324e+01 8.75628361e-01 5.85266894e+01
 1.01037865e-01 1.94462187e-02 2.53802400e+01 4.00000000e+00]","[7.37355831e-03 7.98668030e+01 8.78171765e-01 5.85766066e+01
 1.01037865e-01 1.94462172e-02 2.53159598e+01 4.00000000e+00]","[7.37355831e-03 7.99203921e+01 8.75641035e-01 5.85267181e+01
 1.01037865e-01 1.94462194e-02 2.53813220e+01 4.00000000e+00]","[7.37355831e-03 7.98663884e+01 8.75472484e-01 5.85264761e+01
 1.01037865e-01 1.94462187e-02 2.53762147e+01 4.00000000e+00]","[0.00011718196386308482, 0.00012322482891090328, 0.0001295696432341414, 0.0001296472068831917, 0.00013003540986869877]",0.000125931810552,107.9862368126727
l2_loss,1024,1000,70,1,2,0.4,[0.3 6.  0.3 6.  0.3 0.3 6.  0.3],"[  0.185244    23.9144678   -0.41340754 100.           0.71224329
   0.4850159   70.16699944   4.        ]","[-0.14919835 19.12426899 -1.         87.68905452  0.56811136  0.39045019
 76.04840379  4.        ]","[ -0.80780618  23.28445428  -0.99902244 100.           0.14457203
   0.67097429  85.0039902    4.        ]","[  0.19895346  23.7684901   -0.5701925  100.           0.99966464
   0.33449912  66.48448284   4.        ]","[-0.52220448 27.7056419  -0.44533402 83.37573255  0.9135147   0.30574522
 62.88895415  4.        ]","[0.356830331931144, 0.35952653202543355, 0.35979225711473023, 0.3605633135063581, 0.3617361678229101]",0.3596897204801152,110.42822241770129
